TimeStamp,,,,TimeStamp,,Specification,Unit,Value
14:21:15.389 -> The value of current in ma : 7833.70,,,,21:15.4,->,current ,ma,7833.7
14:21:15.530 -> The value of current in ma : 7833.70,,,,21:15.5,->,current ,ma,7833.7
14:21:15.624 -> The value of current in ma : 7856.74,,,,21:15.6,->,current ,ma,7856.74
14:21:15.764 -> The value of current in ma : 7948.90,,,,21:15.8,->,current ,ma,7948.9
14:21:15.858 -> The value of current in ma : 7902.82,,,,21:15.9,->,current ,ma,7902.82
14:21:15.999 -> The value of current in ma : 7810.66,,,,21:16.0,->,current ,ma,7810.66
14:21:16.139 -> The value of current in ma : 7833.70,,,,21:16.1,->,current ,ma,7833.7
14:21:16.234 -> The value of current in ma : 7879.78,,,,21:16.2,->,current ,ma,7879.78
14:21:16.374 -> The value of current in ma : 7902.82,,,,21:16.4,->,current ,ma,7902.82
14:21:16.468 -> The value of current in ma : 7902.82,,,,21:16.5,->,current ,ma,7902.82
14:21:16.610 -> The value of current in ma : 7925.86,,,,21:16.6,->,current ,ma,7925.86
14:21:16.704 -> The value of current in ma : 7833.70,,,,21:16.7,->,current ,ma,7833.7
14:21:16.844 -> The value of current in ma : 7833.70,,,,21:16.8,->,current ,ma,7833.7
14:21:16.985 -> The value of current in ma : 7833.70,,,,21:17.0,->,current ,ma,7833.7
14:21:17.079 -> The value of current in ma : 7925.86,,,,21:17.1,->,current ,ma,7925.86
14:21:17.219 -> The value of current in ma : 7879.78,,,,21:17.2,->,current ,ma,7879.78
14:21:17.313 -> The value of current in ma : 7879.78,,,,21:17.3,->,current ,ma,7879.78
14:21:17.453 -> The value of current in ma : 7879.78,,,,21:17.5,->,current ,ma,7879.78
14:21:17.594 -> The value of current in ma : 7879.78,,,,21:17.6,->,current ,ma,7879.78
14:21:17.688 -> The value of current in ma : 7856.74,,,,21:17.7,->,current ,ma,7856.74
14:21:17.829 -> The value of current in ma : 7810.66,,,,21:17.8,->,current ,ma,7810.66
14:21:17.923 -> The value of current in ma : 7879.78,,,,21:17.9,->,current ,ma,7879.78
14:21:18.063 -> The value of current in ma : 7810.66,,,,21:18.1,->,current ,ma,7810.66
14:21:18.204 -> The value of current in ma : 7833.70,,,,21:18.2,->,current ,ma,7833.7
14:21:18.298 -> The value of current in ma : 7879.78,,,,21:18.3,->,current ,ma,7879.78
14:21:18.440 -> The value of current in ma : 7833.70,,,,21:18.4,->,current ,ma,7833.7
14:21:18.535 -> The value of current in ma : 7856.74,,,,21:18.5,->,current ,ma,7856.74
14:21:18.676 -> The value of current in ma : 7925.86,,,,21:18.7,->,current ,ma,7925.86
14:21:18.769 -> The value of current in ma : 7856.74,,,,21:18.8,->,current ,ma,7856.74
14:21:18.910 -> The value of current in ma : 7833.70,,,,21:18.9,->,current ,ma,7833.7
14:21:19.004 -> The value of current in ma : 7902.82,,,,21:19.0,->,current ,ma,7902.82
14:21:19.145 -> The value of current in ma : 7902.82,,,,21:19.1,->,current ,ma,7902.82
14:21:19.285 -> The value of current in ma : 7833.70,,,,21:19.3,->,current ,ma,7833.7
14:21:19.379 -> The value of current in ma : 7879.78,,,,21:19.4,->,current ,ma,7879.78
14:21:19.522 -> The value of current in ma : 7833.70,,,,21:19.5,->,current ,ma,7833.7
14:21:19.617 -> The value of current in ma : 7879.78,,,,21:19.6,->,current ,ma,7879.78
14:21:19.758 -> The value of current in ma : 7833.70,,,,21:19.8,->,current ,ma,7833.7
14:21:19.899 -> The value of current in ma : 7879.78,,,,21:19.9,->,current ,ma,7879.78
14:21:19.992 -> The value of current in ma : 7856.74,,,,21:20.0,->,current ,ma,7856.74
14:21:20.133 -> The value of current in ma : 7879.78,,,,21:20.1,->,current ,ma,7879.78
14:21:20.227 -> The value of current in ma : 7810.66,,,,21:20.2,->,current ,ma,7810.66
14:21:20.368 -> The value of current in ma : 7856.74,,,,21:20.4,->,current ,ma,7856.74
14:21:20.465 -> The value of current in ma : 7833.70,,,,21:20.5,->,current ,ma,7833.7
14:21:20.607 -> The value of current in ma : 7856.74,,,,21:20.6,->,current ,ma,7856.74
14:21:20.702 -> The value of current in ma : 7810.66,,,,21:20.7,->,current ,ma,7810.66
14:21:20.844 -> The value of current in ma : 7810.66,,,,21:20.8,->,current ,ma,7810.66
14:21:20.986 -> The value of current in ma : 7810.66,,,,21:21.0,->,current ,ma,7810.66
14:21:21.080 -> The value of current in ma : 7833.70,,,,21:21.1,->,current ,ma,7833.7
14:21:21.207 -> The value of current in ma : 7856.74,,,,21:21.2,->,current ,ma,7856.74
14:21:21.349 -> The value of current in ma : 7856.74,,,,21:21.3,->,current ,ma,7856.74
14:21:21.444 -> The value of current in ma : 7879.78,,,,21:21.4,->,current ,ma,7879.78
14:21:21.587 -> The value of current in ma : 7810.66,,,,21:21.6,->,current ,ma,7810.66
14:21:21.682 -> The value of current in ma : 7925.86,,,,21:21.7,->,current ,ma,7925.86
14:21:21.824 -> The value of current in ma : 7856.74,,,,21:21.8,->,current ,ma,7856.74
14:21:21.918 -> The value of current in ma : 7856.74,,,,21:21.9,->,current ,ma,7856.74
14:21:22.061 -> The value of current in ma : 7902.82,,,,21:22.1,->,current ,ma,7902.82
14:21:22.158 -> The value of current in ma : 7948.90,,,,21:22.2,->,current ,ma,7948.9
14:21:22.301 -> The value of current in ma : 7879.78,,,,21:22.3,->,current ,ma,7879.78
14:21:22.442 -> The value of current in ma : 7925.86,,,,21:22.4,->,current ,ma,7925.86
14:21:22.537 -> The value of current in ma : 7925.86,,,,21:22.5,->,current ,ma,7925.86
14:21:22.680 -> The value of current in ma : 7925.86,,,,21:22.7,->,current ,ma,7925.86
14:21:22.775 -> The value of current in ma : 7833.70,,,,21:22.8,->,current ,ma,7833.7
14:21:22.917 -> The value of current in ma : 7879.78,,,,21:22.9,->,current ,ma,7879.78
14:21:23.012 -> The value of current in ma : 7879.78,,,,21:23.0,->,current ,ma,7879.78
14:21:23.154 -> The value of current in ma : 7810.66,,,,21:23.2,->,current ,ma,7810.66
14:21:23.264 -> The value of current in ma : 7856.74,,,,21:23.3,->,current ,ma,7856.74
14:21:23.406 -> The value of current in ma : 7902.82,,,,21:23.4,->,current ,ma,7902.82
14:21:23.502 -> The value of current in ma : 7879.78,,,,21:23.5,->,current ,ma,7879.78
14:21:23.645 -> The value of current in ma : 7856.74,,,,21:23.6,->,current ,ma,7856.74
14:21:23.739 -> The value of current in ma : 7856.74,,,,21:23.7,->,current ,ma,7856.74
14:21:23.882 -> The value of current in ma : 7879.78,,,,21:23.9,->,current ,ma,7879.78
14:21:24.009 -> The value of current in ma : 7810.66,,,,21:24.0,->,current ,ma,7810.66
14:21:24.104 -> The value of current in ma : 7902.82,,,,21:24.1,->,current ,ma,7902.82
14:21:24.246 -> The value of current in ma : 7902.82,,,,21:24.2,->,current ,ma,7902.82
14:21:24.342 -> The value of current in ma : 7856.74,,,,21:24.3,->,current ,ma,7856.74
14:21:24.485 -> The value of current in ma : 7879.78,,,,21:24.5,->,current ,ma,7879.78
14:21:24.580 -> The value of current in ma : 7902.82,,,,21:24.6,->,current ,ma,7902.82
14:21:24.722 -> The value of current in ma : 7833.70,,,,21:24.7,->,current ,ma,7833.7
14:21:24.850 -> The value of current in ma : 7902.82,,,,21:24.9,->,current ,ma,7902.82
14:21:24.978 -> The value of current in ma : 7856.74,,,,21:25.0,->,current ,ma,7856.74
14:21:25.073 -> The value of current in ma : 7902.82,,,,21:25.1,->,current ,ma,7902.82
14:21:25.216 -> The value of current in ma : 7856.74,,,,21:25.2,->,current ,ma,7856.74
14:21:25.310 -> The value of current in ma : 7856.74,,,,21:25.3,->,current ,ma,7856.74
14:21:25.439 -> The value of current in ma : 7856.74,,,,21:25.4,->,current ,ma,7856.74
14:21:25.581 -> The value of current in ma : 7948.90,,,,21:25.6,->,current ,ma,7948.9
14:21:25.677 -> The value of current in ma : 7833.70,,,,21:25.7,->,current ,ma,7833.7
14:21:25.803 -> The value of current in ma : 7856.74,,,,21:25.8,->,current ,ma,7856.74
14:21:25.931 -> The value of current in ma : 7902.82,,,,21:25.9,->,current ,ma,7902.82
14:21:26.075 -> The value of current in ma : 7787.62,,,,21:26.1,->,current ,ma,7787.62
14:21:26.170 -> The value of current in ma : 7856.74,,,,21:26.2,->,current ,ma,7856.74
14:21:26.313 -> The value of current in ma : 7856.74,,,,21:26.3,->,current ,ma,7856.74
14:21:26.407 -> The value of current in ma : 7810.66,,,,21:26.4,->,current ,ma,7810.66
14:21:26.550 -> The value of current in ma : 7879.78,,,,21:26.6,->,current ,ma,7879.78
14:21:26.645 -> The value of current in ma : 7879.78,,,,21:26.6,->,current ,ma,7879.78
14:21:26.789 -> The value of current in ma : 7902.82,,,,21:26.8,->,current ,ma,7902.82
14:21:26.917 -> The value of current in ma : 7856.74,,,,21:26.9,->,current ,ma,7856.74
14:21:27.012 -> The value of current in ma : 7856.74,,,,21:27.0,->,current ,ma,7856.74
14:21:27.154 -> The value of current in ma : 7856.74,,,,21:27.2,->,current ,ma,7856.74
14:21:27.249 -> The value of current in ma : 7833.70,,,,21:27.2,->,current ,ma,7833.7
14:21:27.391 -> The value of current in ma : 7879.78,,,,21:27.4,->,current ,ma,7879.78
14:21:27.485 -> The value of current in ma : 7879.78,,,,21:27.5,->,current ,ma,7879.78
14:21:27.628 -> The value of current in ma : 7833.70,,,,21:27.6,->,current ,ma,7833.7
14:21:27.770 -> The value of current in ma : 7879.78,,,,21:27.8,->,current ,ma,7879.78
14:21:27.849 -> The value of current in ma : 7879.78,,,,21:27.8,->,current ,ma,7879.78
14:21:27.992 -> The value of current in ma : 7902.82,,,,21:28.0,->,current ,ma,7902.82
14:21:28.134 -> The value of current in ma : 7902.82,,,,21:28.1,->,current ,ma,7902.82
14:21:28.229 -> The value of current in ma : 7902.82,,,,21:28.2,->,current ,ma,7902.82
14:21:28.356 -> The value of current in ma : 7925.86,,,,21:28.4,->,current ,ma,7925.86
14:21:28.498 -> The value of current in ma : 7925.86,,,,21:28.5,->,current ,ma,7925.86
14:21:28.592 -> The value of current in ma : 7902.82,,,,21:28.6,->,current ,ma,7902.82
14:21:28.719 -> The value of current in ma : 7856.74,,,,21:28.7,->,current ,ma,7856.74
14:21:28.861 -> The value of current in ma : 7879.78,,,,21:28.9,->,current ,ma,7879.78
14:21:28.956 -> The value of current in ma : 7856.74,,,,21:29.0,->,current ,ma,7856.74
14:21:29.083 -> The value of current in ma : 7833.70,,,,21:29.1,->,current ,ma,7833.7
14:21:29.225 -> The value of current in ma : 7879.78,,,,21:29.2,->,current ,ma,7879.78
14:21:29.320 -> The value of current in ma : 7902.82,,,,21:29.3,->,current ,ma,7902.82
14:21:29.463 -> The value of current in ma : 7856.74,,,,21:29.5,->,current ,ma,7856.74
14:21:29.558 -> The value of current in ma : 7879.78,,,,21:29.6,->,current ,ma,7879.78
14:21:29.700 -> The value of current in ma : 7856.74,,,,21:29.7,->,current ,ma,7856.74
14:21:29.827 -> The value of current in ma : 288.26,,,,21:29.8,->,current ,ma,288.26
14:21:29.922 -> The value of current in ma : 0.00,,,,21:29.9,->,current ,ma,0
14:21:30.063 -> The value of current in ma : 0.00,,,,21:30.1,->,current ,ma,0
14:21:30.158 -> The value of current in ma : 0.00,,,,21:30.2,->,current ,ma,0
14:21:30.300 -> The value of current in ma : 0.00,,,,21:30.3,->,current ,ma,0
14:21:30.427 -> The value of current in ma : 0.00,,,,21:30.4,->,current ,ma,0
14:21:30.521 -> The value of current in ma : 0.00,,,,21:30.5,->,current ,ma,0
14:21:30.663 -> The value of current in ma : 0.00,,,,21:30.7,->,current ,ma,0
14:21:30.758 -> The value of current in ma : 17.44,,,,21:30.8,->,current ,ma,17.44
14:21:30.900 -> The value of current in ma : 0.00,,,,21:30.9,->,current ,ma,0
14:21:31.041 -> The value of current in ma : 0.00,,,,21:31.0,->,current ,ma,0
