TimeStamp,,,,TimeStamp,,Specification,Unit,Value
17:21:13.256 -> The value of current in ma : 8617.07,,,,21:13.3,->,current,ma,8617.07
17:21:13.398 -> The value of current in ma : 8617.07,,,,21:13.4,->,current,ma,8617.07
17:21:13.492 -> The value of current in ma : 8686.19,,,,21:13.5,->,current,ma,8686.19
17:21:13.635 -> The value of current in ma : 8663.15,,,,21:13.6,->,current,ma,8663.15
17:21:13.730 -> The value of current in ma : 8594.03,,,,21:13.7,->,current,ma,8594.03
17:21:13.873 -> The value of current in ma : 8617.07,,,,21:13.9,->,current,ma,8617.07
17:21:13.968 -> The value of current in ma : 8663.15,,,,21:14.0,->,current,ma,8663.15
17:21:14.111 -> The value of current in ma : 8663.15,,,,21:14.1,->,current,ma,8663.15
17:21:14.254 -> The value of current in ma : 8594.03,,,,21:14.3,->,current,ma,8594.03
17:21:14.363 -> The value of current in ma : 8594.03,,,,21:14.4,->,current,ma,8594.03
17:21:14.458 -> The value of current in ma : 8640.11,,,,21:14.5,->,current,ma,8640.11
17:21:14.602 -> The value of current in ma : 8640.11,,,,21:14.6,->,current,ma,8640.11
17:21:14.697 -> The value of current in ma : 8617.07,,,,21:14.7,->,current,ma,8617.07
17:21:14.840 -> The value of current in ma : 8617.07,,,,21:14.8,->,current,ma,8617.07
17:21:14.983 -> The value of current in ma : 8663.15,,,,21:15.0,->,current,ma,8663.15
17:21:15.078 -> The value of current in ma : 8640.11,,,,21:15.1,->,current,ma,8640.11
17:21:15.221 -> The value of current in ma : 8663.15,,,,21:15.2,->,current,ma,8663.15
17:21:15.315 -> The value of current in ma : 8594.03,,,,21:15.3,->,current,ma,8594.03
17:21:15.456 -> The value of current in ma : 8617.07,,,,21:15.5,->,current,ma,8617.07
17:21:15.550 -> The value of current in ma : 8547.95,,,,21:15.6,->,current,ma,8547.95
17:21:15.690 -> The value of current in ma : 8617.07,,,,21:15.7,->,current,ma,8617.07
17:21:15.786 -> The value of current in ma : 8570.99,,,,21:15.8,->,current,ma,8570.99
17:21:15.928 -> The value of current in ma : 8663.15,,,,21:15.9,->,current,ma,8663.15
17:21:16.071 -> The value of current in ma : 8594.03,,,,21:16.1,->,current,ma,8594.03
17:21:16.165 -> The value of current in ma : 8686.19,,,,21:16.2,->,current,ma,8686.19
17:21:16.308 -> The value of current in ma : 8709.23,,,,21:16.3,->,current,ma,8709.23
17:21:16.417 -> The value of current in ma : 8663.15,,,,21:16.4,->,current,ma,8663.15
17:21:16.512 -> The value of current in ma : 8594.03,,,,21:16.5,->,current,ma,8594.03
17:21:16.654 -> The value of current in ma : 8617.07,,,,21:16.7,->,current,ma,8617.07
17:21:16.795 -> The value of current in ma : 8640.11,,,,21:16.8,->,current,ma,8640.11
17:21:16.890 -> The value of current in ma : 8570.99,,,,21:16.9,->,current,ma,8570.99
17:21:17.032 -> The value of current in ma : 8686.19,,,,21:17.0,->,current,ma,8686.19
17:21:17.157 -> The value of current in ma : 8617.07,,,,21:17.2,->,current,ma,8617.07
17:21:17.239 -> The value of current in ma : 8640.11,,,,21:17.2,->,current,ma,8640.11
17:21:17.379 -> The value of current in ma : 8570.99,,,,21:17.4,->,current,ma,8570.99
17:21:17.521 -> The value of current in ma : 8617.07,,,,21:17.5,->,current,ma,8617.07
17:21:17.615 -> The value of current in ma : 8570.99,,,,21:17.6,->,current,ma,8570.99
17:21:17.759 -> The value of current in ma : 8663.15,,,,21:17.8,->,current,ma,8663.15
17:21:17.853 -> The value of current in ma : 8594.03,,,,21:17.9,->,current,ma,8594.03
17:21:17.994 -> The value of current in ma : 8570.99,,,,21:18.0,->,current,ma,8570.99
17:21:18.088 -> The value of current in ma : 8640.11,,,,21:18.1,->,current,ma,8640.11
17:21:18.230 -> The value of current in ma : 8663.15,,,,21:18.2,->,current,ma,8663.15
17:21:18.373 -> The value of current in ma : 8570.99,,,,21:18.4,->,current,ma,8570.99
17:21:18.466 -> The value of current in ma : 8640.11,,,,21:18.5,->,current,ma,8640.11
17:21:18.609 -> The value of current in ma : 8617.07,,,,21:18.6,->,current,ma,8617.07
17:21:18.704 -> The value of current in ma : 8663.15,,,,21:18.7,->,current,ma,8663.15
17:21:18.847 -> The value of current in ma : 8640.11,,,,21:18.8,->,current,ma,8640.11
17:21:18.943 -> The value of current in ma : 8570.99,,,,21:18.9,->,current,ma,8570.99
17:21:19.084 -> The value of current in ma : 8617.07,,,,21:19.1,->,current,ma,8617.07
17:21:19.180 -> The value of current in ma : 8617.07,,,,21:19.2,->,current,ma,8617.07
17:21:19.326 -> The value of current in ma : 8640.11,,,,21:19.3,->,current,ma,8640.11
17:21:19.465 -> The value of current in ma : 8594.03,,,,21:19.5,->,current,ma,8594.03
17:21:19.565 -> The value of current in ma : 8640.11,,,,21:19.6,->,current,ma,8640.11
17:21:19.703 -> The value of current in ma : 8594.03,,,,21:19.7,->,current,ma,8594.03
17:21:19.798 -> The value of current in ma : 8594.03,,,,21:19.8,->,current,ma,8594.03
17:21:19.940 -> The value of current in ma : 8640.11,,,,21:19.9,->,current,ma,8640.11
17:21:20.036 -> The value of current in ma : 8594.03,,,,21:20.0,->,current,ma,8594.03
17:21:20.161 -> The value of current in ma : 8640.11,,,,21:20.2,->,current,ma,8640.11
17:21:20.303 -> The value of current in ma : 8594.03,,,,21:20.3,->,current,ma,8594.03
17:21:20.398 -> The value of current in ma : 8617.07,,,,21:20.4,->,current,ma,8617.07
17:21:20.542 -> The value of current in ma : 8594.03,,,,21:20.5,->,current,ma,8594.03
17:21:20.636 -> The value of current in ma : 8640.11,,,,21:20.6,->,current,ma,8640.11
17:21:20.778 -> The value of current in ma : 8617.07,,,,21:20.8,->,current,ma,8617.07
17:21:20.875 -> The value of current in ma : 8663.15,,,,21:20.9,->,current,ma,8663.15
17:21:21.016 -> The value of current in ma : 8617.07,,,,21:21.0,->,current,ma,8617.07
17:21:21.160 -> The value of current in ma : 8640.11,,,,21:21.2,->,current,ma,8640.11
17:21:21.255 -> The value of current in ma : 8594.03,,,,21:21.3,->,current,ma,8594.03
17:21:21.387 -> The value of current in ma : 8640.11,,,,21:21.4,->,current,ma,8640.11
17:21:21.523 -> The value of current in ma : 8663.15,,,,21:21.5,->,current,ma,8663.15
17:21:21.618 -> The value of current in ma : 8594.03,,,,21:21.6,->,current,ma,8594.03
17:21:21.761 -> The value of current in ma : 8663.15,,,,21:21.8,->,current,ma,8663.15
17:21:21.856 -> The value of current in ma : 8570.99,,,,21:21.9,->,current,ma,8570.99
17:21:21.952 -> The value of current in ma : 8594.03,,,,21:22.0,->,current,ma,8594.03
17:21:22.095 -> The value of current in ma : 8570.99,,,,21:22.1,->,current,ma,8570.99
17:21:22.238 -> The value of current in ma : 8617.07,,,,21:22.2,->,current,ma,8617.07
17:21:22.333 -> The value of current in ma : 8594.03,,,,21:22.3,->,current,ma,8594.03
17:21:22.475 -> The value of current in ma : 8570.99,,,,21:22.5,->,current,ma,8570.99
17:21:22.571 -> The value of current in ma : 8640.11,,,,21:22.6,->,current,ma,8640.11
17:21:22.699 -> The value of current in ma : 8570.99,,,,21:22.7,->,current,ma,8570.99
17:21:22.838 -> The value of current in ma : 8640.11,,,,21:22.8,->,current,ma,8640.11
17:21:22.933 -> The value of current in ma : 8617.07,,,,21:22.9,->,current,ma,8617.07
17:21:23.075 -> The value of current in ma : 8617.07,,,,21:23.1,->,current,ma,8617.07
17:21:23.227 -> The value of current in ma : 8594.03,,,,21:23.2,->,current,ma,8594.03
17:21:23.313 -> The value of current in ma : 8617.07,,,,21:23.3,->,current,ma,8617.07
17:21:23.455 -> The value of current in ma : 8570.99,,,,21:23.5,->,current,ma,8570.99
17:21:23.551 -> The value of current in ma : 8617.07,,,,21:23.6,->,current,ma,8617.07
17:21:23.694 -> The value of current in ma : 8594.03,,,,21:23.7,->,current,ma,8594.03
17:21:23.820 -> The value of current in ma : 8640.11,,,,21:23.8,->,current,ma,8640.11
17:21:23.915 -> The value of current in ma : 8617.07,,,,21:23.9,->,current,ma,8617.07
17:21:24.026 -> The value of current in ma : 8617.07,,,,21:24.0,->,current,ma,8617.07
17:21:24.154 -> The value of current in ma : 8640.11,,,,21:24.2,->,current,ma,8640.11
17:21:24.296 -> The value of current in ma : 8594.03,,,,21:24.3,->,current,ma,8594.03
17:21:24.391 -> The value of current in ma : 8663.15,,,,21:24.4,->,current,ma,8663.15
17:21:24.534 -> The value of current in ma : 8570.99,,,,21:24.5,->,current,ma,8570.99
17:21:24.630 -> The value of current in ma : 8640.11,,,,21:24.6,->,current,ma,8640.11
17:21:24.757 -> The value of current in ma : 8570.99,,,,21:24.8,->,current,ma,8570.99
17:21:24.898 -> The value of current in ma : 8594.03,,,,21:24.9,->,current,ma,8594.03
17:21:24.993 -> The value of current in ma : 8663.15,,,,21:25.0,->,current,ma,8663.15
17:21:25.136 -> The value of current in ma : 8617.07,,,,21:25.1,->,current,ma,8617.07
17:21:25.280 -> The value of current in ma : 8617.07,,,,21:25.3,->,current,ma,8617.07
17:21:25.374 -> The value of current in ma : 8640.11,,,,21:25.4,->,current,ma,8640.11
17:21:25.517 -> The value of current in ma : 8617.07,,,,21:25.5,->,current,ma,8617.07
17:21:25.598 -> The value of current in ma : 8594.03,,,,21:25.6,->,current,ma,8594.03
17:21:25.726 -> The value of current in ma : 8686.19,,,,21:25.7,->,current,ma,8686.19
17:21:25.869 -> The value of current in ma : 8547.95,,,,21:25.9,->,current,ma,8547.95
17:21:25.964 -> The value of current in ma : 8617.07,,,,21:26.0,->,current,ma,8617.07
17:21:26.108 -> The value of current in ma : 8617.07,,,,21:26.1,->,current,ma,8617.07
17:21:26.203 -> The value of current in ma : 8594.03,,,,21:26.2,->,current,ma,8594.03
17:21:26.331 -> The value of current in ma : 8594.03,,,,21:26.3,->,current,ma,8594.03
17:21:26.474 -> The value of current in ma : 8570.99,,,,21:26.5,->,current,ma,8570.99
17:21:26.617 -> The value of current in ma : 8594.03,,,,21:26.6,->,current,ma,8594.03
17:21:26.711 -> The value of current in ma : 8594.03,,,,21:26.7,->,current,ma,8594.03
17:21:26.854 -> The value of current in ma : 8617.07,,,,21:26.9,->,current,ma,8617.07
17:21:26.950 -> The value of current in ma : 8640.11,,,,21:27.0,->,current,ma,8640.11
17:21:27.077 -> The value of current in ma : 8570.99,,,,21:27.1,->,current,ma,8570.99
17:21:27.173 -> The value of current in ma : 8594.03,,,,21:27.2,->,current,ma,8594.03
17:21:27.334 -> The value of current in ma : 8663.15,,,,21:27.3,->,current,ma,8663.15
17:21:27.427 -> The value of current in ma : 8594.03,,,,21:27.4,->,current,ma,8594.03
17:21:27.571 -> The value of current in ma : 8663.15,,,,21:27.6,->,current,ma,8663.15
17:21:27.665 -> The value of current in ma : 8570.99,,,,21:27.7,->,current,ma,8570.99
17:21:27.809 -> The value of current in ma : 8617.07,,,,21:27.8,->,current,ma,8617.07
17:21:27.904 -> The value of current in ma : 8617.07,,,,21:27.9,->,current,ma,8617.07
17:21:28.047 -> The value of current in ma : 8617.07,,,,21:28.0,->,current,ma,8617.07
17:21:28.143 -> The value of current in ma : 8594.03,,,,21:28.1,->,current,ma,8594.03
17:21:28.285 -> The value of current in ma : 8594.03,,,,21:28.3,->,current,ma,8594.03
17:21:28.426 -> The value of current in ma : 8640.11,,,,21:28.4,->,current,ma,8640.11
17:21:28.521 -> The value of current in ma : 8617.07,,,,21:28.5,->,current,ma,8617.07
17:21:28.667 -> The value of current in ma : 8663.15,,,,21:28.7,->,current,ma,8663.15
17:21:28.762 -> The value of current in ma : 8640.11,,,,21:28.8,->,current,ma,8640.11
17:21:28.906 -> The value of current in ma : 8594.03,,,,21:28.9,->,current,ma,8594.03
17:21:29.032 -> The value of current in ma : 8686.19,,,,21:29.0,->,current,ma,8686.19
17:21:29.126 -> The value of current in ma : 8570.99,,,,21:29.1,->,current,ma,8570.99
17:21:29.268 -> The value of current in ma : 8594.03,,,,21:29.3,->,current,ma,8594.03
17:21:29.363 -> The value of current in ma : 8663.15,,,,21:29.4,->,current,ma,8663.15
17:21:29.508 -> The value of current in ma : 8663.15,,,,21:29.5,->,current,ma,8663.15
17:21:29.601 -> The value of current in ma : 8617.07,,,,21:29.6,->,current,ma,8617.07
17:21:29.728 -> The value of current in ma : 8640.11,,,,21:29.7,->,current,ma,8640.11
17:21:29.871 -> The value of current in ma : 8617.07,,,,21:29.9,->,current,ma,8617.07
17:21:29.966 -> The value of current in ma : 8594.03,,,,21:30.0,->,current,ma,8594.03
17:21:30.109 -> The value of current in ma : 8640.11,,,,21:30.1,->,current,ma,8640.11
17:21:30.206 -> The value of current in ma : 8547.95,,,,21:30.2,->,current,ma,8547.95
17:21:30.353 -> The value of current in ma : 8617.07,,,,21:30.4,->,current,ma,8617.07
17:21:30.490 -> The value of current in ma : 8570.99,,,,21:30.5,->,current,ma,8570.99
17:21:30.585 -> The value of current in ma : 8663.15,,,,21:30.6,->,current,ma,8663.15
17:21:30.729 -> The value of current in ma : 8547.95,,,,21:30.7,->,current,ma,8547.95
17:21:30.823 -> The value of current in ma : 8594.03,,,,21:30.8,->,current,ma,8594.03
17:21:30.966 -> The value of current in ma : 8594.03,,,,21:31.0,->,current,ma,8594.03
17:21:31.065 -> The value of current in ma : 8594.03,,,,21:31.1,->,current,ma,8594.03
17:21:31.204 -> The value of current in ma : 8617.07,,,,21:31.2,->,current,ma,8617.07
17:21:31.299 -> The value of current in ma : 8686.19,,,,21:31.3,->,current,ma,8686.19
17:21:31.443 -> The value of current in ma : 8617.07,,,,21:31.4,->,current,ma,8617.07
17:21:31.538 -> The value of current in ma : 8640.11,,,,21:31.5,->,current,ma,8640.11
17:21:31.680 -> The value of current in ma : 8594.03,,,,21:31.7,->,current,ma,8594.03
17:21:31.822 -> The value of current in ma : 8570.99,,,,21:31.8,->,current,ma,8570.99
17:21:31.917 -> The value of current in ma : 8594.03,,,,21:31.9,->,current,ma,8594.03
17:21:32.059 -> The value of current in ma : 8594.03,,,,21:32.1,->,current,ma,8594.03
17:21:32.153 -> The value of current in ma : 8640.11,,,,21:32.2,->,current,ma,8640.11
17:21:32.281 -> The value of current in ma : 8594.03,,,,21:32.3,->,current,ma,8594.03
17:21:32.424 -> The value of current in ma : 8617.07,,,,21:32.4,->,current,ma,8617.07
17:21:32.520 -> The value of current in ma : 8640.11,,,,21:32.5,->,current,ma,8640.11
17:21:32.632 -> The value of current in ma : 8594.03,,,,21:32.6,->,current,ma,8594.03
17:21:32.788 -> The value of current in ma : 8617.07,,,,21:32.8,->,current,ma,8617.07
17:21:32.884 -> The value of current in ma : 8570.99,,,,21:32.9,->,current,ma,8570.99
17:21:33.026 -> The value of current in ma : 8617.07,,,,21:33.0,->,current,ma,8617.07
17:21:33.153 -> The value of current in ma : 8663.15,,,,21:33.2,->,current,ma,8663.15
17:21:33.232 -> The value of current in ma : 8686.19,,,,21:33.2,->,current,ma,8686.19
17:21:33.360 -> The value of current in ma : 8570.99,,,,21:33.4,->,current,ma,8570.99
17:21:33.487 -> The value of current in ma : 8663.15,,,,21:33.5,->,current,ma,8663.15
17:21:33.631 -> The value of current in ma : 8594.03,,,,21:33.6,->,current,ma,8594.03
17:21:33.725 -> The value of current in ma : 8640.11,,,,21:33.7,->,current,ma,8640.11
17:21:33.866 -> The value of current in ma : 8617.07,,,,21:33.9,->,current,ma,8617.07
17:21:33.977 -> The value of current in ma : 8640.11,,,,21:34.0,->,current,ma,8640.11
17:21:34.122 -> The value of current in ma : 8570.99,,,,21:34.1,->,current,ma,8570.99
17:21:34.214 -> The value of current in ma : 8640.11,,,,21:34.2,->,current,ma,8640.11
17:21:34.341 -> The value of current in ma : 8617.07,,,,21:34.3,->,current,ma,8617.07
17:21:34.450 -> The value of current in ma : 8594.03,,,,21:34.4,->,current,ma,8594.03
17:21:34.597 -> The value of current in ma : 8663.15,,,,21:34.6,->,current,ma,8663.15
17:21:34.704 -> The value of current in ma : 8663.15,,,,21:34.7,->,current,ma,8663.15
17:21:34.846 -> The value of current in ma : 8617.07,,,,21:34.8,->,current,ma,8617.07
17:21:34.941 -> The value of current in ma : 8686.19,,,,21:34.9,->,current,ma,8686.19
17:21:35.054 -> The value of current in ma : 8640.11,,,,21:35.1,->,current,ma,8640.11
17:21:35.184 -> The value of current in ma : 8594.03,,,,21:35.2,->,current,ma,8594.03
17:21:35.325 -> The value of current in ma : 8640.11,,,,21:35.3,->,current,ma,8640.11
17:21:35.452 -> The value of current in ma : 8617.07,,,,21:35.5,->,current,ma,8617.07
17:21:35.548 -> The value of current in ma : 8663.15,,,,21:35.5,->,current,ma,8663.15
17:21:35.664 -> The value of current in ma : 8640.11,,,,21:35.7,->,current,ma,8640.11
17:21:35.802 -> The value of current in ma : 8594.03,,,,21:35.8,->,current,ma,8594.03
17:21:35.944 -> The value of current in ma : 8640.11,,,,21:35.9,->,current,ma,8640.11
17:21:36.027 -> The value of current in ma : 8594.03,,,,21:36.0,->,current,ma,8594.03
17:21:36.168 -> The value of current in ma : 8640.11,,,,21:36.2,->,current,ma,8640.11
17:21:36.295 -> The value of current in ma : 8617.07,,,,21:36.3,->,current,ma,8617.07
17:21:36.411 -> The value of current in ma : 8663.15,,,,21:36.4,->,current,ma,8663.15
17:21:36.547 -> The value of current in ma : 8686.19,,,,21:36.5,->,current,ma,8686.19
17:21:36.646 -> The value of current in ma : 8663.15,,,,21:36.6,->,current,ma,8663.15
17:21:36.784 -> The value of current in ma : 8594.03,,,,21:36.8,->,current,ma,8594.03
17:21:36.879 -> The value of current in ma : 8617.07,,,,21:36.9,->,current,ma,8617.07
17:21:37.022 -> The value of current in ma : 8617.07,,,,21:37.0,->,current,ma,8617.07
17:21:37.149 -> The value of current in ma : 8640.11,,,,21:37.1,->,current,ma,8640.11
17:21:37.243 -> The value of current in ma : 8640.11,,,,21:37.2,->,current,ma,8640.11
17:21:37.384 -> The value of current in ma : 8594.03,,,,21:37.4,->,current,ma,8594.03
17:21:37.511 -> The value of current in ma : 8640.11,,,,21:37.5,->,current,ma,8640.11
17:21:37.622 -> The value of current in ma : 8617.07,,,,21:37.6,->,current,ma,8617.07
17:21:37.716 -> The value of current in ma : 8640.11,,,,21:37.7,->,current,ma,8640.11
17:21:37.857 -> The value of current in ma : 8640.11,,,,21:37.9,->,current,ma,8640.11
17:21:37.999 -> The value of current in ma : 8686.19,,,,21:38.0,->,current,ma,8686.19
17:21:38.094 -> The value of current in ma : 8640.11,,,,21:38.1,->,current,ma,8640.11
17:21:38.236 -> The value of current in ma : 8617.07,,,,21:38.2,->,current,ma,8617.07
17:21:38.330 -> The value of current in ma : 8570.99,,,,21:38.3,->,current,ma,8570.99
17:21:38.486 -> The value of current in ma : 8686.19,,,,21:38.5,->,current,ma,8686.19
17:21:38.580 -> The value of current in ma : 8594.03,,,,21:38.6,->,current,ma,8594.03
17:21:38.674 -> The value of current in ma : 8594.03,,,,21:38.7,->,current,ma,8594.03
17:21:38.816 -> The value of current in ma : 8640.11,,,,21:38.8,->,current,ma,8640.11
17:21:38.960 -> The value of current in ma : 8547.95,,,,21:39.0,->,current,ma,8547.95
17:21:39.051 -> The value of current in ma : 8594.03,,,,21:39.1,->,current,ma,8594.03
17:21:39.195 -> The value of current in ma : 8640.11,,,,21:39.2,->,current,ma,8640.11
17:21:39.335 -> The value of current in ma : 8640.11,,,,21:39.3,->,current,ma,8640.11
17:21:39.429 -> The value of current in ma : 8617.07,,,,21:39.4,->,current,ma,8617.07
17:21:39.571 -> The value of current in ma : 8663.15,,,,21:39.6,->,current,ma,8663.15
17:21:39.665 -> The value of current in ma : 8709.23,,,,21:39.7,->,current,ma,8709.23
17:21:39.808 -> The value of current in ma : 8640.11,,,,21:39.8,->,current,ma,8640.11
17:21:39.903 -> The value of current in ma : 8594.03,,,,21:39.9,->,current,ma,8594.03
17:21:40.046 -> The value of current in ma : 8455.79,,,,21:40.0,->,current,ma,8455.79
17:21:40.141 -> The value of current in ma : 8594.03,,,,21:40.1,->,current,ma,8594.03
