TimeStamp,,,,TimeStamp,,Specification,Unit,Value
16:12:50.716 -> The value of current in ma : 9031.80,,,,12:50.7,->,current,ma,9031.8
16:12:50.810 -> The value of current in ma : 9031.80,,,,12:50.8,->,current,ma,9031.8
16:12:50.951 -> The value of current in ma : 9077.88,,,,12:51.0,->,current,ma,9077.88
16:12:51.044 -> The value of current in ma : 9077.88,,,,12:51.0,->,current,ma,9077.88
16:12:51.185 -> The value of current in ma : 9031.80,,,,12:51.2,->,current,ma,9031.8
16:12:51.325 -> The value of current in ma : 9031.80,,,,12:51.3,->,current,ma,9031.8
16:12:51.419 -> The value of current in ma : 8985.72,,,,12:51.4,->,current,ma,8985.72
16:12:51.560 -> The value of current in ma : 9077.88,,,,12:51.6,->,current,ma,9077.88
16:12:51.654 -> The value of current in ma : 9031.80,,,,12:51.7,->,current,ma,9031.8
16:12:51.794 -> The value of current in ma : 9008.76,,,,12:51.8,->,current,ma,9008.76
16:12:51.935 -> The value of current in ma : 9100.92,,,,12:51.9,->,current,ma,9100.92
16:12:52.029 -> The value of current in ma : 8985.72,,,,12:52.0,->,current,ma,8985.72
16:12:52.185 -> The value of current in ma : 9054.84,,,,12:52.2,->,current,ma,9054.84
16:12:52.279 -> The value of current in ma : 9031.80,,,,12:52.3,->,current,ma,9031.8
16:12:52.420 -> The value of current in ma : 9008.76,,,,12:52.4,->,current,ma,9008.76
16:12:52.529 -> The value of current in ma : 9054.84,,,,12:52.5,->,current,ma,9054.84
16:12:52.623 -> The value of current in ma : 9008.76,,,,12:52.6,->,current,ma,9008.76
16:12:52.763 -> The value of current in ma : 9008.76,,,,12:52.8,->,current,ma,9008.76
16:12:52.904 -> The value of current in ma : 9008.76,,,,12:52.9,->,current,ma,9008.76
16:12:52.998 -> The value of current in ma : 9031.80,,,,12:53.0,->,current,ma,9031.8
16:12:53.138 -> The value of current in ma : 9054.84,,,,12:53.1,->,current,ma,9054.84
16:12:53.232 -> The value of current in ma : 9077.88,,,,12:53.2,->,current,ma,9077.88
16:12:53.373 -> The value of current in ma : 9031.80,,,,12:53.4,->,current,ma,9031.8
16:12:53.514 -> The value of current in ma : 8985.72,,,,12:53.5,->,current,ma,8985.72
16:12:53.608 -> The value of current in ma : 9054.84,,,,12:53.6,->,current,ma,9054.84
16:12:53.748 -> The value of current in ma : 9008.76,,,,12:53.7,->,current,ma,9008.76
16:12:53.842 -> The value of current in ma : 9077.88,,,,12:53.8,->,current,ma,9077.88
16:12:53.983 -> The value of current in ma : 9008.76,,,,12:54.0,->,current,ma,9008.76
16:12:54.076 -> The value of current in ma : 9031.80,,,,12:54.1,->,current,ma,9031.8
16:12:54.217 -> The value of current in ma : 9054.84,,,,12:54.2,->,current,ma,9054.84
16:12:54.358 -> The value of current in ma : 9031.80,,,,12:54.4,->,current,ma,9031.8
16:12:54.451 -> The value of current in ma : 9008.76,,,,12:54.5,->,current,ma,9008.76
16:12:54.592 -> The value of current in ma : 9008.76,,,,12:54.6,->,current,ma,9008.76
16:12:54.686 -> The value of current in ma : 9031.80,,,,12:54.7,->,current,ma,9031.8
16:12:54.827 -> The value of current in ma : 9077.88,,,,12:54.8,->,current,ma,9077.88
16:12:54.968 -> The value of current in ma : 9008.76,,,,12:55.0,->,current,ma,9008.76
16:12:55.061 -> The value of current in ma : 8985.72,,,,12:55.1,->,current,ma,8985.72
16:12:55.202 -> The value of current in ma : 8985.72,,,,12:55.2,->,current,ma,8985.72
16:12:55.296 -> The value of current in ma : 9031.80,,,,12:55.3,->,current,ma,9031.8
16:12:55.436 -> The value of current in ma : 9031.80,,,,12:55.4,->,current,ma,9031.8
16:12:55.530 -> The value of current in ma : 8985.72,,,,12:55.5,->,current,ma,8985.72
16:12:55.671 -> The value of current in ma : 9031.80,,,,12:55.7,->,current,ma,9031.8
16:12:55.811 -> The value of current in ma : 8985.72,,,,12:55.8,->,current,ma,8985.72
16:12:55.905 -> The value of current in ma : 9031.80,,,,12:55.9,->,current,ma,9031.8
16:12:56.046 -> The value of current in ma : 9008.76,,,,12:56.0,->,current,ma,9008.76
16:12:56.140 -> The value of current in ma : 9123.96,,,,12:56.1,->,current,ma,9123.96
16:12:56.281 -> The value of current in ma : 9077.88,,,,12:56.3,->,current,ma,9077.88
16:12:56.375 -> The value of current in ma : 9077.88,,,,12:56.4,->,current,ma,9077.88
16:12:56.515 -> The value of current in ma : 9077.88,,,,12:56.5,->,current,ma,9077.88
16:12:56.656 -> The value of current in ma : 8962.68,,,,12:56.7,->,current,ma,8962.68
16:12:56.750 -> The value of current in ma : 9054.84,,,,12:56.7,->,current,ma,9054.84
16:12:56.875 -> The value of current in ma : 9077.88,,,,12:56.9,->,current,ma,9077.88
16:12:57.015 -> The value of current in ma : 9008.76,,,,12:57.0,->,current,ma,9008.76
16:12:57.110 -> The value of current in ma : 9077.88,,,,12:57.1,->,current,ma,9077.88
16:12:57.250 -> The value of current in ma : 9008.76,,,,12:57.2,->,current,ma,9008.76
16:12:57.344 -> The value of current in ma : 9077.88,,,,12:57.3,->,current,ma,9077.88
16:12:57.485 -> The value of current in ma : 8962.68,,,,12:57.5,->,current,ma,8962.68
16:12:57.626 -> The value of current in ma : 9077.88,,,,12:57.6,->,current,ma,9077.88
16:12:57.719 -> The value of current in ma : 9054.84,,,,12:57.7,->,current,ma,9054.84
16:12:57.860 -> The value of current in ma : 9008.76,,,,12:57.9,->,current,ma,9008.76
16:12:57.954 -> The value of current in ma : 9054.84,,,,12:58.0,->,current,ma,9054.84
16:12:58.094 -> The value of current in ma : 9123.96,,,,12:58.1,->,current,ma,9123.96
16:12:58.235 -> The value of current in ma : 9100.92,,,,12:58.2,->,current,ma,9100.92
16:12:58.329 -> The value of current in ma : 9077.88,,,,12:58.3,->,current,ma,9077.88
16:12:58.469 -> The value of current in ma : 9123.96,,,,12:58.5,->,current,ma,9123.96
16:12:58.579 -> The value of current in ma : 9008.76,,,,12:58.6,->,current,ma,9008.76
16:12:58.673 -> The value of current in ma : 9008.76,,,,12:58.7,->,current,ma,9008.76
16:12:58.829 -> The value of current in ma : 9054.84,,,,12:58.8,->,current,ma,9054.84
16:12:58.939 -> The value of current in ma : 9031.80,,,,12:58.9,->,current,ma,9031.8
16:12:59.079 -> The value of current in ma : 9031.80,,,,12:59.1,->,current,ma,9031.8
16:12:59.173 -> The value of current in ma : 8985.72,,,,12:59.2,->,current,ma,8985.72
16:12:59.314 -> The value of current in ma : 9031.80,,,,12:59.3,->,current,ma,9031.8
16:12:59.407 -> The value of current in ma : 9008.76,,,,12:59.4,->,current,ma,9008.76
16:12:59.548 -> The value of current in ma : 9008.76,,,,12:59.5,->,current,ma,9008.76
16:12:59.642 -> The value of current in ma : 9100.92,,,,12:59.6,->,current,ma,9100.92
16:12:59.782 -> The value of current in ma : 8985.72,,,,12:59.8,->,current,ma,8985.72
16:12:59.923 -> The value of current in ma : 9008.76,,,,12:59.9,->,current,ma,9008.76
16:13:00.017 -> The value of current in ma : 8985.72,,,,13:00.0,->,current,ma,8985.72
16:13:00.174 -> The value of current in ma : 9031.80,,,,13:00.2,->,current,ma,9031.8
16:13:00.267 -> The value of current in ma : 9031.80,,,,13:00.3,->,current,ma,9031.8
16:13:00.409 -> The value of current in ma : 9008.76,,,,13:00.4,->,current,ma,9008.76
16:13:00.502 -> The value of current in ma : 9054.84,,,,13:00.5,->,current,ma,9054.84
16:13:00.643 -> The value of current in ma : 8962.68,,,,13:00.6,->,current,ma,8962.68
16:13:00.784 -> The value of current in ma : 9008.76,,,,13:00.8,->,current,ma,9008.76
16:13:00.877 -> The value of current in ma : 9031.80,,,,13:00.9,->,current,ma,9031.8
16:13:01.018 -> The value of current in ma : 9031.80,,,,13:01.0,->,current,ma,9031.8
16:13:01.143 -> The value of current in ma : 9123.96,,,,13:01.1,->,current,ma,9123.96
16:13:01.237 -> The value of current in ma : 9008.76,,,,13:01.2,->,current,ma,9008.76
16:13:01.378 -> The value of current in ma : 9077.88,,,,13:01.4,->,current,ma,9077.88
16:13:01.472 -> The value of current in ma : 8962.68,,,,13:01.5,->,current,ma,8962.68
16:13:01.612 -> The value of current in ma : 9054.84,,,,13:01.6,->,current,ma,9054.84
16:13:01.706 -> The value of current in ma : 8985.72,,,,13:01.7,->,current,ma,8985.72
16:13:01.847 -> The value of current in ma : 9031.80,,,,13:01.8,->,current,ma,9031.8
16:13:01.988 -> The value of current in ma : 9031.80,,,,13:02.0,->,current,ma,9031.8
16:13:02.081 -> The value of current in ma : 9054.84,,,,13:02.1,->,current,ma,9054.84
16:13:02.222 -> The value of current in ma : 9100.92,,,,13:02.2,->,current,ma,9100.92
16:13:02.316 -> The value of current in ma : 9100.92,,,,13:02.3,->,current,ma,9100.92
16:13:02.457 -> The value of current in ma : 9031.80,,,,13:02.5,->,current,ma,9031.8
16:13:02.597 -> The value of current in ma : 9100.92,,,,13:02.6,->,current,ma,9100.92
16:13:02.691 -> The value of current in ma : 9077.88,,,,13:02.7,->,current,ma,9077.88
16:13:02.832 -> The value of current in ma : 8985.72,,,,13:02.8,->,current,ma,8985.72
16:13:02.941 -> The value of current in ma : 9077.88,,,,13:02.9,->,current,ma,9077.88
16:13:03.082 -> The value of current in ma : 9008.76,,,,13:03.1,->,current,ma,9008.76
16:13:03.176 -> The value of current in ma : 9077.88,,,,13:03.2,->,current,ma,9077.88
16:13:03.317 -> The value of current in ma : 9054.84,,,,13:03.3,->,current,ma,9054.84
16:13:03.411 -> The value of current in ma : 9077.88,,,,13:03.4,->,current,ma,9077.88
16:13:03.552 -> The value of current in ma : 9077.88,,,,13:03.6,->,current,ma,9077.88
16:13:03.645 -> The value of current in ma : 9031.80,,,,13:03.6,->,current,ma,9031.8
16:13:03.786 -> The value of current in ma : 9008.76,,,,13:03.8,->,current,ma,9008.76
16:13:03.927 -> The value of current in ma : 9031.80,,,,13:03.9,->,current,ma,9031.8
16:13:04.021 -> The value of current in ma : 9008.76,,,,13:04.0,->,current,ma,9008.76
16:13:04.161 -> The value of current in ma : 9054.84,,,,13:04.2,->,current,ma,9054.84
16:13:04.255 -> The value of current in ma : 9008.76,,,,13:04.3,->,current,ma,9008.76
16:13:04.396 -> The value of current in ma : 9077.88,,,,13:04.4,->,current,ma,9077.88
16:13:04.536 -> The value of current in ma : 9008.76,,,,13:04.5,->,current,ma,9008.76
16:13:04.630 -> The value of current in ma : 9123.96,,,,13:04.6,->,current,ma,9123.96
16:13:04.771 -> The value of current in ma : 9054.84,,,,13:04.8,->,current,ma,9054.84
16:13:04.880 -> The value of current in ma : 9031.80,,,,13:04.9,->,current,ma,9031.8
16:13:04.974 -> The value of current in ma : 9077.88,,,,13:05.0,->,current,ma,9077.88
16:13:05.114 -> The value of current in ma : 8985.72,,,,13:05.1,->,current,ma,8985.72
16:13:05.255 -> The value of current in ma : 9031.80,,,,13:05.3,->,current,ma,9031.8
16:13:05.349 -> The value of current in ma : 9054.84,,,,13:05.3,->,current,ma,9054.84
16:13:05.489 -> The value of current in ma : 9008.76,,,,13:05.5,->,current,ma,9008.76
16:13:05.630 -> The value of current in ma : 9054.84,,,,13:05.6,->,current,ma,9054.84
16:13:05.724 -> The value of current in ma : 9008.76,,,,13:05.7,->,current,ma,9008.76
16:13:05.865 -> The value of current in ma : 9031.80,,,,13:05.9,->,current,ma,9031.8
16:13:05.959 -> The value of current in ma : 9100.92,,,,13:06.0,->,current,ma,9100.92
16:13:06.099 -> The value of current in ma : 9031.80,,,,13:06.1,->,current,ma,9031.8
16:13:06.193 -> The value of current in ma : 9100.92,,,,13:06.2,->,current,ma,9100.92
16:13:06.333 -> The value of current in ma : 9054.84,,,,13:06.3,->,current,ma,9054.84
16:13:06.474 -> The value of current in ma : 8985.72,,,,13:06.5,->,current,ma,8985.72
16:13:06.584 -> The value of current in ma : 9008.76,,,,13:06.6,->,current,ma,9008.76
16:13:06.677 -> The value of current in ma : 9008.76,,,,13:06.7,->,current,ma,9008.76
16:13:06.818 -> The value of current in ma : 8939.64,,,,13:06.8,->,current,ma,8939.64
16:13:06.959 -> The value of current in ma : 8985.72,,,,13:07.0,->,current,ma,8985.72
16:13:07.052 -> The value of current in ma : 9008.76,,,,13:07.1,->,current,ma,9008.76
16:13:07.162 -> The value of current in ma : 8893.56,,,,13:07.2,->,current,ma,8893.56
16:13:07.302 -> The value of current in ma : 9008.76,,,,13:07.3,->,current,ma,9008.76
16:13:07.443 -> The value of current in ma : 9077.88,,,,13:07.4,->,current,ma,9077.88
16:13:07.537 -> The value of current in ma : 8985.72,,,,13:07.5,->,current,ma,8985.72
16:13:07.677 -> The value of current in ma : 9008.76,,,,13:07.7,->,current,ma,9008.76
16:13:07.771 -> The value of current in ma : 8962.68,,,,13:07.8,->,current,ma,8962.68
16:13:07.912 -> The value of current in ma : 9054.84,,,,13:07.9,->,current,ma,9054.84
16:13:08.052 -> The value of current in ma : 9008.76,,,,13:08.1,->,current,ma,9008.76
16:13:08.146 -> The value of current in ma : 9077.88,,,,13:08.1,->,current,ma,9077.88
16:13:08.287 -> The value of current in ma : 74.84,,,,13:08.3,->,current,ma,74.84
16:13:08.396 -> The value of current in ma : 0.00,,,,13:08.4,->,current,ma,0
16:13:08.490 -> The value of current in ma : 17.57,,,,13:08.5,->,current,ma,17.57
