TimeStamp,,,,TimeStamp,,Specification,Unit,Value
16:32:12.974 -> The value of current in ma : 8893.56,,,,32:13.0,->,current,ma,8893.56
16:32:13.068 -> The value of current in ma : 8870.52,,,,32:13.1,->,current,ma,8870.52
16:32:13.209 -> The value of current in ma : 8847.47,,,,32:13.2,->,current,ma,8847.47
16:32:13.349 -> The value of current in ma : 8893.56,,,,32:13.3,->,current,ma,8893.56
16:32:13.443 -> The value of current in ma : 8824.43,,,,32:13.4,->,current,ma,8824.43
16:32:13.584 -> The value of current in ma : 8893.56,,,,32:13.6,->,current,ma,8893.56
16:32:13.678 -> The value of current in ma : 8870.52,,,,32:13.7,->,current,ma,8870.52
16:32:13.819 -> The value of current in ma : 8847.47,,,,32:13.8,->,current,ma,8847.47
16:32:13.912 -> The value of current in ma : 8893.56,,,,32:13.9,->,current,ma,8893.56
16:32:14.053 -> The value of current in ma : 8824.43,,,,32:14.1,->,current,ma,8824.43
16:32:14.194 -> The value of current in ma : 8847.47,,,,32:14.2,->,current,ma,8847.47
16:32:14.287 -> The value of current in ma : 8847.47,,,,32:14.3,->,current,ma,8847.47
16:32:14.412 -> The value of current in ma : 8870.52,,,,32:14.4,->,current,ma,8870.52
16:32:14.522 -> The value of current in ma : 8870.52,,,,32:14.5,->,current,ma,8870.52
16:32:14.662 -> The value of current in ma : 8847.47,,,,32:14.7,->,current,ma,8847.47
16:32:14.803 -> The value of current in ma : 8962.68,,,,32:14.8,->,current,ma,8962.68
16:32:14.897 -> The value of current in ma : 8893.56,,,,32:14.9,->,current,ma,8893.56
16:32:15.038 -> The value of current in ma : 8870.52,,,,32:15.0,->,current,ma,8870.52
16:32:15.132 -> The value of current in ma : 8870.52,,,,32:15.1,->,current,ma,8870.52
16:32:15.272 -> The value of current in ma : 8939.64,,,,32:15.3,->,current,ma,8939.64
16:32:15.366 -> The value of current in ma : 8939.64,,,,32:15.4,->,current,ma,8939.64
16:32:15.507 -> The value of current in ma : 8962.68,,,,32:15.5,->,current,ma,8962.68
16:32:15.647 -> The value of current in ma : 8893.56,,,,32:15.6,->,current,ma,8893.56
16:32:15.741 -> The value of current in ma : 8962.68,,,,32:15.7,->,current,ma,8962.68
16:32:15.882 -> The value of current in ma : 8916.60,,,,32:15.9,->,current,ma,8916.6
16:32:15.976 -> The value of current in ma : 8962.68,,,,32:16.0,->,current,ma,8962.68
16:32:16.116 -> The value of current in ma : 8939.64,,,,32:16.1,->,current,ma,8939.64
16:32:16.257 -> The value of current in ma : 8893.56,,,,32:16.3,->,current,ma,8893.56
16:32:16.351 -> The value of current in ma : 8916.60,,,,32:16.4,->,current,ma,8916.6
16:32:16.445 -> The value of current in ma : 8916.60,,,,32:16.4,->,current,ma,8916.6
16:32:16.601 -> The value of current in ma : 8939.64,,,,32:16.6,->,current,ma,8939.64
16:32:16.695 -> The value of current in ma : 8870.52,,,,32:16.7,->,current,ma,8870.52
16:32:16.851 -> The value of current in ma : 8962.68,,,,32:16.9,->,current,ma,8962.68
16:32:16.945 -> The value of current in ma : 8939.64,,,,32:16.9,->,current,ma,8939.64
16:32:17.085 -> The value of current in ma : 8893.56,,,,32:17.1,->,current,ma,8893.56
16:32:17.179 -> The value of current in ma : 8939.64,,,,32:17.2,->,current,ma,8939.64
16:32:17.320 -> The value of current in ma : 8870.52,,,,32:17.3,->,current,ma,8870.52
16:32:17.460 -> The value of current in ma : 8962.68,,,,32:17.5,->,current,ma,8962.68
16:32:17.554 -> The value of current in ma : 8939.64,,,,32:17.6,->,current,ma,8939.64
16:32:17.711 -> The value of current in ma : 8939.64,,,,32:17.7,->,current,ma,8939.64
16:32:17.805 -> The value of current in ma : 8962.68,,,,32:17.8,->,current,ma,8962.68
16:32:17.945 -> The value of current in ma : 8962.68,,,,32:17.9,->,current,ma,8962.68
16:32:18.039 -> The value of current in ma : 8893.56,,,,32:18.0,->,current,ma,8893.56
16:32:18.180 -> The value of current in ma : 8939.64,,,,32:18.2,->,current,ma,8939.64
16:32:18.273 -> The value of current in ma : 8962.68,,,,32:18.3,->,current,ma,8962.68
16:32:18.414 -> The value of current in ma : 8893.56,,,,32:18.4,->,current,ma,8893.56
16:32:18.555 -> The value of current in ma : 8939.64,,,,32:18.6,->,current,ma,8939.64
16:32:18.648 -> The value of current in ma : 8916.60,,,,32:18.6,->,current,ma,8916.6
16:32:18.789 -> The value of current in ma : 8939.64,,,,32:18.8,->,current,ma,8939.64
16:32:18.883 -> The value of current in ma : 8939.64,,,,32:18.9,->,current,ma,8939.64
16:32:19.023 -> The value of current in ma : 8916.60,,,,32:19.0,->,current,ma,8916.6
16:32:19.118 -> The value of current in ma : 8985.72,,,,32:19.1,->,current,ma,8985.72
16:32:19.258 -> The value of current in ma : 8962.68,,,,32:19.3,->,current,ma,8962.68
16:32:19.399 -> The value of current in ma : 8962.68,,,,32:19.4,->,current,ma,8962.68
16:32:19.493 -> The value of current in ma : 8893.56,,,,32:19.5,->,current,ma,8893.56
16:32:19.633 -> The value of current in ma : 8916.60,,,,32:19.6,->,current,ma,8916.6
16:32:19.727 -> The value of current in ma : 8985.72,,,,32:19.7,->,current,ma,8985.72
16:32:19.883 -> The value of current in ma : 8985.72,,,,32:19.9,->,current,ma,8985.72
16:32:19.977 -> The value of current in ma : 8939.64,,,,32:20.0,->,current,ma,8939.64
16:32:20.118 -> The value of current in ma : 8962.68,,,,32:20.1,->,current,ma,8962.68
16:32:20.274 -> The value of current in ma : 8916.60,,,,32:20.3,->,current,ma,8916.6
16:32:20.368 -> The value of current in ma : 8962.68,,,,32:20.4,->,current,ma,8962.68
16:32:20.478 -> The value of current in ma : 9008.76,,,,32:20.5,->,current,ma,9008.76
16:32:20.618 -> The value of current in ma : 8916.60,,,,32:20.6,->,current,ma,8916.6
16:32:20.712 -> The value of current in ma : 8985.72,,,,32:20.7,->,current,ma,8985.72
16:32:20.821 -> The value of current in ma : 8985.72,,,,32:20.8,->,current,ma,8985.72
16:32:20.978 -> The value of current in ma : 8939.64,,,,32:21.0,->,current,ma,8939.64
16:32:21.071 -> The value of current in ma : 8939.64,,,,32:21.1,->,current,ma,8939.64
16:32:21.212 -> The value of current in ma : 8916.60,,,,32:21.2,->,current,ma,8916.6
16:32:21.306 -> The value of current in ma : 8916.60,,,,32:21.3,->,current,ma,8916.6
16:32:21.446 -> The value of current in ma : 8916.60,,,,32:21.4,->,current,ma,8916.6
16:32:21.587 -> The value of current in ma : 9008.76,,,,32:21.6,->,current,ma,9008.76
16:32:21.681 -> The value of current in ma : 8893.56,,,,32:21.7,->,current,ma,8893.56
16:32:21.822 -> The value of current in ma : 8893.56,,,,32:21.8,->,current,ma,8893.56
16:32:21.916 -> The value of current in ma : 8916.60,,,,32:21.9,->,current,ma,8916.6
16:32:22.056 -> The value of current in ma : 8985.72,,,,32:22.1,->,current,ma,8985.72
16:32:22.197 -> The value of current in ma : 8893.56,,,,32:22.2,->,current,ma,8893.56
16:32:22.291 -> The value of current in ma : 8939.64,,,,32:22.3,->,current,ma,8939.64
16:32:22.431 -> The value of current in ma : 8962.68,,,,32:22.4,->,current,ma,8962.68
16:32:22.525 -> The value of current in ma : 8939.64,,,,32:22.5,->,current,ma,8939.64
16:32:22.666 -> The value of current in ma : 8962.68,,,,32:22.7,->,current,ma,8962.68
16:32:22.760 -> The value of current in ma : 8962.68,,,,32:22.8,->,current,ma,8962.68
16:32:22.901 -> The value of current in ma : 8916.60,,,,32:22.9,->,current,ma,8916.6
16:32:23.041 -> The value of current in ma : 8962.68,,,,32:23.0,->,current,ma,8962.68
16:32:23.151 -> The value of current in ma : 8962.68,,,,32:23.2,->,current,ma,8962.68
16:32:23.245 -> The value of current in ma : 8870.52,,,,32:23.2,->,current,ma,8870.52
16:32:23.385 -> The value of current in ma : 8916.60,,,,32:23.4,->,current,ma,8916.6
16:32:23.495 -> The value of current in ma : 8893.56,,,,32:23.5,->,current,ma,8893.56
16:32:23.635 -> The value of current in ma : 8985.72,,,,32:23.6,->,current,ma,8985.72
16:32:23.729 -> The value of current in ma : 8939.64,,,,32:23.7,->,current,ma,8939.64
16:32:23.870 -> The value of current in ma : 8916.60,,,,32:23.9,->,current,ma,8916.6
16:32:24.010 -> The value of current in ma : 8916.60,,,,32:24.0,->,current,ma,8916.6
16:32:24.104 -> The value of current in ma : 8916.60,,,,32:24.1,->,current,ma,8916.6
16:32:24.245 -> The value of current in ma : 8985.72,,,,32:24.2,->,current,ma,8985.72
16:32:24.338 -> The value of current in ma : 8916.60,,,,32:24.3,->,current,ma,8916.6
16:32:24.499 -> The value of current in ma : 8939.64,,,,32:24.5,->,current,ma,8939.64
16:32:24.589 -> The value of current in ma : 8939.64,,,,32:24.6,->,current,ma,8939.64
16:32:24.729 -> The value of current in ma : 8962.68,,,,32:24.7,->,current,ma,8962.68
16:32:24.823 -> The value of current in ma : 8962.68,,,,32:24.8,->,current,ma,8962.68
16:32:24.964 -> The value of current in ma : 8962.68,,,,32:25.0,->,current,ma,8962.68
16:32:25.073 -> The value of current in ma : 8916.60,,,,32:25.1,->,current,ma,8916.6
16:32:25.214 -> The value of current in ma : 8962.68,,,,32:25.2,->,current,ma,8962.68
16:32:25.308 -> The value of current in ma : 8985.72,,,,32:25.3,->,current,ma,8985.72
16:32:25.464 -> The value of current in ma : 8916.60,,,,32:25.5,->,current,ma,8916.6
16:32:25.558 -> The value of current in ma : 8939.64,,,,32:25.6,->,current,ma,8939.64
16:32:25.745 -> The value of current in ma : 8962.68,,,,32:25.7,->,current,ma,8962.68
16:32:25.808 -> The value of current in ma : 8962.68,,,,32:25.8,->,current,ma,8962.68
16:32:25.949 -> The value of current in ma : 8893.56,,,,32:25.9,->,current,ma,8893.56
16:32:26.042 -> The value of current in ma : 8893.56,,,,32:26.0,->,current,ma,8893.56
16:32:26.183 -> The value of current in ma : 8893.56,,,,32:26.2,->,current,ma,8893.56
16:32:26.277 -> The value of current in ma : 8985.72,,,,32:26.3,->,current,ma,8985.72
16:32:26.417 -> The value of current in ma : 8824.43,,,,32:26.4,->,current,ma,8824.43
16:32:26.511 -> The value of current in ma : 8916.60,,,,32:26.5,->,current,ma,8916.6
16:32:26.652 -> The value of current in ma : 8939.64,,,,32:26.7,->,current,ma,8939.64
16:32:26.792 -> The value of current in ma : 9054.84,,,,32:26.8,->,current,ma,9054.84
16:32:26.886 -> The value of current in ma : 8870.52,,,,32:26.9,->,current,ma,8870.52
16:32:27.027 -> The value of current in ma : 9031.80,,,,32:27.0,->,current,ma,9031.8
16:32:27.120 -> The value of current in ma : 8916.60,,,,32:27.1,->,current,ma,8916.6
16:32:27.261 -> The value of current in ma : 8985.72,,,,32:27.3,->,current,ma,8985.72
16:32:27.402 -> The value of current in ma : 8916.60,,,,32:27.4,->,current,ma,8916.6
16:32:27.496 -> The value of current in ma : 8962.68,,,,32:27.5,->,current,ma,8962.68
16:32:27.637 -> The value of current in ma : 8962.68,,,,32:27.6,->,current,ma,8962.68
16:32:27.730 -> The value of current in ma : 8939.64,,,,32:27.7,->,current,ma,8939.64
16:32:27.871 -> The value of current in ma : 9031.80,,,,32:27.9,->,current,ma,9031.8
16:32:28.012 -> The value of current in ma : 8962.68,,,,32:28.0,->,current,ma,8962.68
16:32:28.106 -> The value of current in ma : 8939.64,,,,32:28.1,->,current,ma,8939.64
16:32:28.246 -> The value of current in ma : 8962.68,,,,32:28.2,->,current,ma,8962.68
16:32:28.340 -> The value of current in ma : 276.48,,,,32:28.3,->,current,ma,276.48
16:32:28.496 -> The value of current in ma : 39.64,,,,32:28.5,->,current,ma,39.64
16:32:28.590 -> The value of current in ma : 24.20,,,,32:28.6,->,current,ma,24.2
16:32:28.731 -> The value of current in ma : 27.81,,,,32:28.7,->,current,ma,27.81
16:32:28.876 -> The value of current in ma : 27.95,,,,32:28.9,->,current,ma,27.95
